VARIABLES="x","ro","u","p","e","ro_ex","u_ex","p_ex","e_ex"
TITLE="Primitive variables field t = 0.1483299892613953"
ZONE T="Numerical", I=200 F=POINT
0.285000 0.191234 -0.948344 0.038835 0.507692 0.181341 -0.917616 0.036640 0.505124
0.290000 0.181688 -0.922856 0.036294 0.499397 0.171963 -0.889526 0.034015 0.494509
0.295000 0.172443 -0.897198 0.033884 0.491234 0.162978 -0.861435 0.031553 0.484006
0.300000 0.163496 -0.871369 0.031601 0.483211 0.154372 -0.833345 0.029245 0.473617
0.305000 0.154847 -0.845366 0.029442 0.475334 0.146133 -0.805254 0.027084 0.463340
0.310000 0.146492 -0.819187 0.027400 0.467608 0.138250 -0.777164 0.025061 0.453176
0.315000 0.138430 -0.792829 0.025473 0.460039 0.130711 -0.749073 0.023169 0.443124
0.320000 0.130657 -0.766287 0.023656 0.452631 0.123505 -0.720983 0.021400 0.433185
0.325000 0.123172 -0.739559 0.021944 0.445389 0.116620 -0.692892 0.019749 0.423359
0.330000 0.115972 -0.712640 0.020333 0.438314 0.110045 -0.664801 0.018208 0.413646
0.335000 0.109055 -0.685526 0.018819 0.431410 0.103771 -0.636711 0.016771 0.404045
0.340000 0.102418 -0.658212 0.017398 0.424678 0.097786 -0.608620 0.015433 0.394558
0.345000 0.096059 -0.630694 0.016066 0.418120 0.092080 -0.580530 0.014187 0.385182
0.350000 0.089975 -0.602968 0.014818 0.411735 0.086644 -0.552439 0.013028 0.375920
0.355000 0.084162 -0.575030 0.013652 0.405523 0.081468 -0.524349 0.011952 0.366770
0.360000 0.078618 -0.546876 0.012563 0.399484 0.076542 -0.496258 0.010953 0.357733
0.365000 0.073338 -0.518503 0.011547 0.393615 0.071857 -0.468168 0.010026 0.348809
0.370000 0.068319 -0.489910 0.010601 0.387915 0.067405 -0.440077 0.009167 0.339998
0.375000 0.063557 -0.461093 0.009721 0.382382 0.063176 -0.411987 0.008372 0.331299
0.380000 0.059046 -0.432054 0.008904 0.377015 0.059162 -0.383896 0.007637 0.322713
0.385000 0.054782 -0.402796 0.008147 0.371811 0.055354 -0.355806 0.006958 0.314239
0.390000 0.050760 -0.373328 0.007447 0.366771 0.051746 -0.327715 0.006331 0.305879
0.395000 0.046974 -0.343661 0.006800 0.361893 0.048328 -0.299625 0.005754 0.297631
0.400000 0.043419 -0.313820 0.006203 0.357182 0.045093 -0.271534 0.005222 0.289496
0.405000 0.040090 -0.283838 0.005655 0.352642 0.042033 -0.243444 0.004732 0.281473
0.410000 0.036982 -0.253769 0.005152 0.348287 0.039142 -0.215353 0.004283 0.273564
0.415000 0.034092 -0.223695 0.004693 0.344137 0.036413 -0.187263 0.003871 0.265767
0.420000 0.031416 -0.193745 0.004275 0.340226 0.033837 -0.159172 0.003493 0.258082
0.425000 0.028954 -0.164115 0.003899 0.336611 0.031410 -0.131082 0.003147 0.250511
0.430000 0.026710 -0.135105 0.003562 0.333382 0.029124 -0.102991 0.002831 0.243052
0.435000 0.024690 -0.107170 0.003266 0.330683 0.026973 -0.074901 0.002543 0.235706
0.440000 0.022906 -0.080983 0.003012 0.328730 0.024951 -0.046810 0.002280 0.228473
0.445000 0.021375 -0.057465 0.002803 0.327844 0.023052 -0.018719 0.002041 0.221352
